OrderID,ProductID,Quantity,TotalPrice
16844,1056,1,725.43
16845,1436,1,677.08
16845,1159,2,1727.84
16845,696,8,6953.92
16846,1843,4,3396.04
16846,654,5,2406.4
16846,464,8,874.64
16846,703,1,638.0
16846,541,7,377.3
16847,802,4,3713.36
16847,641,9,7320.06
16847,16,8,1062.24
16847,585,2,1808.1
16848,952,7,1033.97
16848,1664,5,2571.0
16848,771,10,4568.4
16848,1466,9,7071.12
16848,1435,8,4696.88
16849,857,4,2544.4
16849,389,4,364.08
16849,1311,5,226.75
16850,564,9,6645.42
16850,900,1,374.38
16850,1263,1,603.28
16850,1695,1,805.6
16851,671,3,1368.15
16851,1987,4,2407.56
16851,477,5,2979.1
16851,1704,9,1121.22
16851,1447,3,2355.0
16852,1492,9,3701.88
16852,1144,7,1881.25
16852,1273,4,3911.68
16852,1425,3,1617.18
16852,214,6,3563.52
16853,1929,3,492.9
16854,417,6,3377.58
16854,1231,2,257.38
16854,1372,8,3860.56
16855,616,7,574.14
16855,1576,3,494.73
16855,601,3,2661.66
16856,1976,7,5402.6
16856,1541,4,3117.2
16857,1148,6,2596.74
16857,27,7,5946.36
16857,1713,1,407.73
16857,1940,7,1839.18
16857,846,10,5881.7
16858,738,8,7033.84
16858,135,1,576.88
16858,567,7,4686.92
16858,362,4,1178.24
16858,1817,7,2090.13
16859,420,1,902.97
16859,1278,8,3442.64
16860,1372,10,4825.7
16860,1279,8,7964.56
16860,1862,4,2334.08
16860,167,5,4753.35
16860,1239,5,2226.6
16861,1451,7,6132.35
16862,1315,8,7093.44
16862,1694,7,2846.2
16862,1842,1,13.03
16863,1129,5,4140.15
16863,863,1,133.62
16863,1522,9,437.85
16864,1501,3,1410.78
16864,1539,10,7421.8
16864,1865,9,2177.55
16864,956,9,7717.5
16865,545,8,7695.12
16866,1059,3,2048.13
16866,354,6,2108.7
16866,525,8,577.76
16867,1949,8,1451.92
16867,1534,6,2310.96
16867,304,6,1408.44
16867,788,7,986.02
16867,230,9,1300.68
16868,1946,8,965.52
16869,1035,6,5038.98
16869,674,1,193.14
16869,700,4,705.08
16870,457,5,154.9
16871,76,8,4189.44
16871,618,4,1849.52
16871,310,1,63.33
16871,1537,8,435.84
16871,924,9,8499.15
16872,239,1,172.77
16872,1052,10,4867.5
16872,1018,1,672.17
16873,1142,9,5860.8
16873,1288,5,422.1
16874,1452,1,741.76
16874,1978,8,5526.32
16874,1921,4,2534.76
16874,417,2,1125.86
16874,830,7,2722.23
16875,1071,7,694.05
16876,1592,9,2589.75
16876,1841,8,6266.48
16877,1580,3,958.2
16877,1207,3,2350.77
16878,1121,4,3141.88
16879,1699,6,2775.66
16879,1977,1,495.53
16880,1119,10,5103.8
16881,1115,7,698.95
16881,1225,3,1278.57
16881,600,1,393.96
16881,1935,9,6458.49
16881,1367,10,5607.0
16882,1625,5,1351.55
16882,1048,1,90.78
16882,677,7,6181.28
16882,1779,10,9236.4
16882,514,4,2609.04
16883,704,2,487.06
16883,1486,1,905.33
16883,1398,4,2393.16
16884,1907,4,858.76
16885,704,9,2191.77
16885,759,7,2603.93
16886,1815,4,3277.92
16887,1003,3,1301.76
16887,1349,10,7716.7
16887,794,4,348.72
16887,76,9,4713.12
16888,1809,4,1507.4
16888,463,8,6855.12
16888,1377,9,2723.76
16889,352,1,127.46
16889,1504,1,844.18
16890,684,7,6841.38
16891,1581,5,3635.2
16891,1181,5,4821.6
16891,349,7,1869.21
16891,848,9,2205.0
16891,1227,3,1510.41
16892,1030,7,1599.78
16892,99,10,7982.2
16892,1467,4,3305.72
16892,971,10,9292.0
16893,316,8,2303.76
16893,1627,9,4558.23
16893,71,5,828.45
16893,469,6,3597.72
16893,764,8,6979.28
16894,1902,8,94.64
16894,506,1,270.17
16894,177,10,5535.4
16895,21,5,3270.65
16895,42,3,435.21
16896,1798,2,100.64
16896,1750,3,692.64
16896,1241,10,2794.0
16897,5,7,4947.46
16897,786,5,4963.2
16897,599,4,2914.0
16897,427,10,5243.2
16897,1564,6,1837.02
16898,1959,6,2589.78
16898,1922,3,15.57
16898,398,2,261.76
16899,152,3,893.61
16899,407,5,3350.85
16899,877,10,7386.5
16900,986,6,3235.02
16901,1332,9,2907.45
16901,1279,4,3982.28
16902,846,5,2940.85
16902,1433,10,256.8
16902,510,9,4591.98
16902,1889,9,750.96
16902,176,4,2397.16
16903,276,10,7692.3
16903,1012,1,984.7
16904,1080,5,1803.8
16904,564,5,3691.9
16904,850,6,499.86
16905,1748,1,61.52
16905,349,2,534.06
16905,1744,9,5454.54
16905,1115,9,898.65
16905,676,8,4961.12
16906,82,4,2084.0
16906,944,5,4052.25
16906,158,7,5767.3
16907,324,3,899.13
16907,247,3,1848.24
16907,1017,6,4067.88
16907,1386,2,520.42
16907,1640,3,1278.84
16908,1262,7,6987.4
16908,40,10,8431.1
16908,1144,9,2418.75
16908,71,2,331.38
16909,441,7,5109.86
16909,1023,6,2180.1
16909,480,6,3052.62
16909,685,5,2052.75
16910,1506,10,6914.0
16910,1937,1,160.87
16910,679,1,126.46
16910,1413,4,548.88
16910,1500,9,558.18
16911,874,8,7089.28
16911,1559,6,5146.62
16911,315,3,2081.79
16912,1912,2,338.72
16912,496,7,4662.14
16912,124,8,7724.08
16912,15,3,64.95
16912,1858,8,3358.24
16913,1970,9,5956.11
16914,296,7,1053.57
16914,1593,5,4703.65
16914,980,4,464.4
16915,1296,4,3157.24
16915,942,9,5770.53
16916,970,8,7725.68
16916,1140,10,6155.7
16916,4,6,4007.04
16917,1509,1,818.53
16917,1369,5,4092.85
16917,310,6,379.98
16918,817,1,857.5
16918,1191,6,5205.48
16918,712,2,1637.42
16919,806,4,592.36
16919,1290,3,2100.45
16919,1870,5,2121.75
16919,1119,9,4593.42
16920,1035,3,2519.49
16920,1701,5,3072.4
16920,1681,6,2271.18
16921,701,6,171.9
16921,950,2,1604.9
16922,1890,6,5276.28
16923,1448,5,49.4
16924,1768,7,2343.88
16924,1508,9,1670.67
16924,702,1,794.19
16924,848,1,245.0
16925,393,7,1831.2
16926,1311,5,226.75
16926,444,8,6552.0
16927,459,4,3668.0
16927,457,5,154.9
16927,1837,9,2004.48
16928,1701,1,614.48
16928,1546,4,244.88
16928,441,6,4379.88
16928,314,8,2667.92
16929,172,3,175.68
16929,1704,3,373.74
16929,846,7,4117.19
16929,104,10,2531.7
16929,1644,4,488.16
16930,160,5,1246.35
16930,123,9,2627.28
16930,1915,3,781.8
16930,147,9,8880.48
16931,1178,5,219.65
16931,918,10,5280.7
16931,1206,10,7107.5
16931,1425,7,3773.42
16932,894,2,1543.76
16932,939,1,764.26
16932,322,10,7028.1
16932,1396,2,32.6
16933,1994,5,1705.15
16933,810,3,871.2
16933,1206,4,2843.0
16933,45,6,1963.86
16934,759,1,371.99
16934,1010,9,3013.92
16934,1770,9,236.34
16934,1310,9,1025.82
16934,1166,8,1884.24
16935,1360,2,1086.72
16935,550,9,6822.0
16935,1002,3,1991.49
16935,670,3,2611.17
16935,1583,5,2606.8
16936,28,2,1690.88
16937,5,7,4947.46
16937,1931,8,7102.56
16937,1330,8,6613.2
16938,276,7,5384.61
16938,975,9,8385.84
16938,1284,2,418.04
16939,1483,8,468.72
16939,475,2,1888.04
16939,1971,2,1107.9
16940,853,7,6236.93
16941,1796,2,869.44
16941,1519,1,916.87
16941,1676,3,54.21
16941,1089,2,1935.82
16941,777,3,32.67
16942,91,10,315.2
16943,1619,2,134.78
16944,1995,1,645.4
16944,1486,7,6337.31
16945,1610,3,745.59
16945,1392,3,1649.01
16945,1095,1,250.69
16945,356,5,2796.15
16946,264,10,9286.9
16946,830,6,2333.34
16947,1136,5,2171.45
16948,64,2,1854.58
16948,91,1,31.52
16949,638,6,744.24
16949,1841,2,1566.62
16950,1166,2,471.06
16951,1053,7,5868.73
16951,1518,2,1150.6
16951,1362,8,583.52
16952,1927,4,2871.28
16952,167,2,1901.34
16952,1880,7,5074.93
16953,293,6,3358.2
16953,613,3,814.47
16954,1859,2,1026.08
16954,300,7,1237.11
16954,1909,8,452.96
16954,289,7,5949.58
16955,1536,8,6565.52
16956,261,7,1154.09
16956,68,1,250.28
16956,139,3,1108.8
16957,569,3,248.34
16958,641,9,7320.06
16958,541,7,377.3
16958,1441,5,1706.7
16958,1420,6,1020.9
16959,1047,10,5558.8
16960,1185,7,1457.26
16960,1429,4,3809.6
16960,563,9,543.6
16961,48,2,122.48
16962,61,6,5315.58
16962,449,4,3018.28
16962,545,1,961.89
16963,979,8,2474.32
16963,547,7,6839.14
16963,1472,6,4651.38
16963,1606,8,6458.8
16964,1189,10,2267.6
16964,447,1,148.36
16964,957,1,526.37
16964,110,7,2891.07
16964,446,10,8726.9
16965,1804,2,1426.98
16966,965,9,1258.11
16966,871,4,3210.68
16967,1380,5,1253.7
16968,1675,9,3832.83
16968,1523,5,1652.55
16968,76,1,523.68
16968,1431,5,3869.15
16968,180,2,1584.98
16969,1639,10,7528.7
16969,1247,1,395.24
16969,479,5,3612.15
16970,1178,9,395.37
16970,1184,1,516.36
16970,624,3,1709.04
16971,1651,2,1079.42
16972,595,2,298.32
16972,630,2,40.98
16972,254,3,1886.73
16972,1376,2,1402.54
16972,917,10,539.3
16973,68,8,2002.24
16973,710,10,8558.0
16973,682,10,8471.2
16973,1755,9,8041.59
16974,314,6,2000.94
16974,195,8,3912.64
16975,1122,2,1804.12
16975,1996,6,734.16
16975,1661,10,2843.8
16975,648,6,3221.4
16975,508,4,557.56
16976,415,4,1827.8
16976,875,6,681.06
16976,414,5,3563.1
16976,194,9,1825.2
16976,68,10,2502.8
16977,975,8,7454.08
16977,1542,3,1932.15
16978,704,7,1704.71
16978,730,9,7421.04
16978,1098,7,5870.62
16978,251,7,4895.31
16978,383,1,345.69
16979,301,10,3003.1
16979,1916,9,6174.72
16980,603,7,2293.48
16980,1218,1,770.6
16980,1404,1,857.42
16980,507,6,3818.1
16981,90,5,1907.55
16981,153,1,102.85
16981,279,9,6712.38
16981,1525,4,3257.96
16981,1537,3,163.44
16982,1953,10,2717.5
16982,1469,6,5236.68
16982,1507,8,2402.88
16982,852,10,6623.8
16983,391,10,7271.7
16983,759,10,3719.9
16983,1531,7,6519.73
16984,1271,8,542.64
16984,834,6,60.12
16984,1250,3,174.63
16984,197,1,506.05
16984,109,8,2817.92
16985,1876,7,4537.96
16986,1923,10,2379.4
16986,585,4,3616.2
16986,431,7,4356.66
16987,624,9,5127.12
16987,1387,7,4108.44
16987,1935,8,5740.88
16987,1100,8,251.92
16987,1784,3,972.96
16988,899,3,1883.64
16988,281,5,3897.0
16988,1358,5,807.85
16988,264,7,6500.83
16988,1911,2,272.6
16989,1872,7,5558.63
16990,856,10,6152.3
16990,992,3,2435.1
16990,765,7,4151.56
16990,1042,10,2038.2
16990,737,9,5718.78
16991,1379,6,2045.64
16991,1837,8,1781.76
16992,1991,7,5031.32
16992,1651,8,4317.68
16992,1326,7,4562.04
16992,1984,4,1590.56
16993,214,3,1781.76
16994,332,1,819.28
16994,1809,10,3768.5
16995,995,2,952.98
16995,640,4,1000.72
16996,1418,4,1760.96
16997,1262,5,4991.0
16998,1679,7,3417.4
16998,1647,7,148.33
16998,1469,7,6109.46
16998,955,3,2297.61
16999,755,4,1878.76
17000,907,7,4658.5
17000,1634,4,3536.92
17000,1102,4,1107.24
17000,717,6,5613.06
17000,520,1,140.8
17001,585,6,5424.3
17001,1634,10,8842.3
17001,298,4,2646.4
17002,1067,2,1342.54
17002,1833,10,7021.9
17002,1517,6,531.12
17002,1195,5,4965.5
17002,907,6,3993.0
17003,1247,2,790.48
17003,1140,7,4308.99
17004,58,7,1429.4
17004,711,9,662.94
17004,139,7,2587.2
17004,87,2,1279.2
17005,624,9,5127.12
17005,920,7,1626.87
17006,1832,7,1599.99
17006,656,1,10.05
17007,566,7,1006.95
17007,274,2,537.6
17007,1363,1,618.61
17008,154,4,3835.0
17008,1849,6,2108.22
17008,1801,4,189.0
17008,1928,6,5181.42
17009,592,2,1146.24
17009,1833,7,4915.33
17009,1837,7,1559.04
17009,1677,2,1271.7
17010,243,5,1774.55
17010,110,4,1652.04
17010,47,3,2692.35
17010,793,4,3037.2
17011,1875,9,3102.12
17012,1439,3,2324.43
17012,240,10,6244.0
17012,100,2,1364.18
17012,504,8,3741.44
17012,1729,3,1883.28
17013,673,7,6586.3
17013,433,5,3036.45
17013,728,10,9647.4
17013,1156,2,1774.06
17014,1095,9,2256.21
17014,1839,1,474.35
17014,1450,4,2736.88
17014,552,4,1174.56
17014,1209,4,240.8
17015,1444,7,4322.64
17015,778,7,3156.72
17016,1853,1,566.64
17016,1229,8,2508.24
17017,1580,1,319.4
17017,703,10,6380.0
17017,198,5,136.85
17017,512,4,431.52
17018,1325,10,3283.8
17018,537,4,2061.76
17018,1567,2,1513.42
17019,319,3,2917.68
17019,314,4,1333.96
17019,1726,3,2690.25
17019,1579,3,2129.19
17019,168,6,1503.54
17020,1976,1,771.8
17020,253,4,843.76
17020,1056,4,2901.72
17021,169,5,3973.7
17021,686,3,2984.79
17022,1807,8,5763.92
17022,1627,6,3038.82
17022,1170,2,928.64
17022,95,4,1526.56
17022,1106,6,5799.96
17023,205,6,1606.2
17024,151,3,1783.2
17024,419,9,411.39
17024,1000,5,1461.9
17024,1602,1,296.83
17024,1823,10,2585.1
17025,1442,3,2336.25
17026,1099,6,3240.54
17026,560,5,2854.6
17026,1303,2,811.34
17026,1814,7,2630.04
17027,1113,1,73.44
17027,1974,3,1064.61
17027,900,4,1497.52
17027,1970,9,5956.11
17027,1296,8,6314.48
17028,762,5,4440.3
17029,923,7,6230.49
17029,1004,4,488.52
17029,1513,7,3014.9
17029,1509,6,4911.18
17030,743,7,2572.5
17030,1545,1,943.33
17030,1677,1,635.85
17030,1897,7,6393.24
17031,74,5,1824.6
17032,914,5,4963.4
17032,1125,2,1978.84
17032,248,7,2039.73
17032,445,1,483.01
17032,491,9,7480.44
17033,1727,3,1128.33
17033,1629,5,2261.15
17034,1494,3,2561.07
17034,1014,6,1381.38
17035,935,1,817.96
17035,150,8,4364.96
17035,1336,3,2572.02
17035,1644,6,732.24
17036,1990,5,2715.25
17036,461,6,1529.4
17036,461,7,1784.3
17037,863,9,1202.58
17037,1607,7,5651.66
17037,1680,4,2460.32
17037,1836,4,3890.48
17038,916,7,5414.15
17039,355,7,814.73
17040,1650,8,1679.76
17041,259,6,346.14
17042,1930,3,337.92
17042,67,5,4262.85
17042,410,7,1485.19
17042,1797,7,4609.43
17043,1941,10,4432.1
17043,1755,1,893.51
17043,59,9,400.86
17044,1192,9,394.47
17044,1225,1,426.19
17044,864,4,3925.4
17044,422,10,7305.2
17044,1841,6,4699.86
17045,616,2,164.04
17045,671,10,4560.5
17045,1496,1,644.83
17046,499,3,2162.16
17046,280,7,894.88
17047,1567,2,1513.42
17048,1288,7,590.94
17048,534,8,5347.04
17048,1154,3,1434.36
17048,513,9,4380.66
17049,251,1,699.33
17050,1969,8,6744.56
17051,618,6,2774.28
17051,1057,10,556.6
17051,1987,4,2407.56
17052,1484,6,2959.98
17053,494,4,554.52
17053,1677,3,1907.55
17053,165,6,4343.4
17053,1808,9,935.1
17054,951,2,1289.24
17054,1981,8,2012.48
17054,1942,1,141.26
17054,1960,10,6434.9
17054,1876,6,3889.68
17055,382,2,1712.34
17055,284,3,1172.64
17056,436,4,861.6
17056,401,8,966.24
17056,1094,8,4925.12
17056,579,1,932.17
17057,1549,9,1407.06
17057,927,2,387.78
17057,973,3,2611.02
17057,1452,10,7417.6
17058,1194,6,5358.42
17059,871,5,4013.35
17060,593,5,3957.15
17061,659,5,1451.9
17061,923,10,8900.7
17061,488,3,2934.93
17061,1250,5,291.05
17062,947,4,1580.28
17063,747,9,7858.26
17063,1867,3,1543.05
17063,1396,3,48.9
17064,1248,8,4830.96
17064,537,9,4638.96
17064,780,4,2883.08
17064,272,1,272.01
17064,622,8,639.36
17065,550,7,5306.0
17065,206,10,7311.6
17065,1755,6,5361.06
17066,763,5,2628.3
17067,1960,3,1930.47
17067,584,2,160.34
17067,718,10,7554.4
17068,1255,3,408.03
17068,354,4,1405.8
17068,25,6,3368.52
17068,195,10,4890.8
17068,434,7,1614.83
17069,1426,7,6345.08
17069,1652,8,4175.44
17069,1791,1,108.08
17070,746,5,2227.25
17070,950,7,5617.15
17070,479,10,7224.3
17070,1718,9,5421.6
17071,1035,7,5878.81
17071,70,6,2053.44
17071,1810,8,516.64
17071,1310,7,797.86
17071,1240,7,5476.73
17072,501,7,6777.26
17072,1557,1,935.98
17072,1231,5,643.45
17073,114,5,3773.05
17073,1149,4,3886.76
17073,989,7,3047.17
17073,1762,1,944.68
17073,161,10,3018.9
17074,972,8,2143.68
17074,585,2,1808.1
17074,1896,2,526.8
17075,747,5,4365.7
17075,1293,3,23.64
17075,1371,1,926.5
17076,1747,2,1592.62
17076,1750,4,923.52
17076,212,6,3684.06
17076,204,6,1013.94
17076,1296,5,3946.55
17077,1862,9,5251.68
17078,946,4,3909.92
17078,1645,9,2656.89
17078,232,8,7663.84
17078,925,7,5860.26
17079,432,4,3108.96
17079,1876,8,5186.24
17080,689,2,1094.84
17080,835,8,1200.32
17080,207,5,1424.85
17080,1340,1,395.85
17081,1354,3,2416.41
17081,1192,7,306.81
17081,1332,5,1615.25
17081,1696,10,7584.1
17081,787,5,4139.75
17082,378,5,3387.65
17083,469,1,599.62
17083,288,9,3634.38
17083,1092,1,294.13
17083,373,7,1127.56
17084,413,3,2800.53
17084,1768,7,2343.88
17084,1875,6,2068.08
17085,184,9,2009.61
17085,637,8,4447.92
17085,866,10,5300.0
17086,4,2,1335.68
17086,361,3,498.87
17086,37,3,1294.53
17086,367,7,2202.41
17086,1780,6,4896.12
17087,319,4,3890.24
17087,1679,7,3417.4
17087,550,4,3032.0
17088,959,9,2770.92
17088,1168,10,1571.9
17088,164,8,4496.08
17089,1453,3,530.61
17089,1328,3,1680.96
17089,1210,10,9071.3
17089,1328,10,5603.2
17089,1418,9,3962.16
17090,1367,9,5046.3
17090,749,5,3301.55
17090,750,9,207.63
17090,66,5,4705.55
17091,913,1,815.77
17091,340,2,1153.6
17092,1209,3,180.6
17092,1051,2,1504.34
17093,1557,1,935.98
17093,1204,9,6585.03
17093,1730,9,5443.56
17094,589,4,2872.08
17094,1816,8,7004.48
17094,240,2,1248.8
17094,1460,9,7443.27
17094,1833,9,6319.71
17095,956,6,5145.0
17095,1791,7,756.56
17095,35,9,7255.26
17096,210,9,3903.03
17096,458,4,1699.76
17096,1338,7,6319.74
17096,523,7,742.56
17096,961,4,3527.04
17097,1519,6,5501.22
17097,351,4,3246.76
17097,376,6,4553.7
17097,383,3,1037.07
17097,284,8,3127.04
17098,322,6,4216.86
17098,1990,1,543.05
17098,1288,9,759.78
17099,360,2,326.0
17099,1287,4,850.92
17099,473,1,296.51
17099,1026,3,117.36
17099,1121,6,4712.82
17100,1926,9,6425.46
17100,444,8,6552.0
17100,53,4,1444.12
17100,1254,7,5676.09
17100,1776,4,1685.56
17101,1688,3,1764.99
17101,757,10,9831.8
17101,402,7,2510.34
17101,303,3,2135.55
17102,1431,7,5416.81
17102,1833,4,2808.76
17102,1245,6,2097.54
17103,852,6,3974.28
17103,735,2,1643.2
17104,556,10,1350.4
17105,1160,5,1184.5
17105,1428,7,101.57
17105,999,5,735.9
17105,1977,2,991.06
17105,756,7,2418.57
17106,312,6,3046.02
17106,563,8,483.2
17106,856,4,2460.92
17106,1982,1,876.47
17106,895,1,483.17
17107,207,1,284.97
17107,1082,8,3374.64
17108,98,9,3518.01
17108,783,5,2771.3
17108,1829,10,7068.6
17109,890,10,8751.9
17109,233,1,663.07
17109,97,9,5481.99
17110,515,1,390.87
17111,1754,4,380.32
17111,1281,9,5919.93
17111,1017,7,4745.86
17111,866,10,5300.0
17111,436,5,1077.0
17112,581,7,5497.24
17112,152,2,595.74
17112,416,5,2368.5
17112,1503,2,180.76
17112,256,8,6659.52
17113,462,9,7439.85
17113,1677,7,4450.95
17113,1234,6,5045.4
17114,1829,10,7068.6
17114,775,7,538.51
17115,688,5,4330.85
17116,1539,1,742.18
17116,1070,8,6685.2
17116,1452,10,7417.6
17116,1959,5,2158.15
17117,1183,10,3373.5
17117,111,1,512.7
17117,1799,8,7215.44
17117,1415,1,202.44
17118,1141,2,226.04
17118,887,2,114.5
17118,1962,2,872.02
17118,1577,10,6283.1
17119,1079,5,3771.7
17119,1144,7,1881.25
17119,807,1,290.98
17119,1398,9,5384.61
17119,334,7,3359.44
17120,1337,6,3134.7
17120,1143,2,1225.14
17120,576,7,630.49
17120,1690,9,2457.18
17121,1027,10,4499.1
17122,464,6,655.98
17122,407,6,4021.02
17122,1152,7,5374.74
17122,157,8,3241.76
17123,1449,2,625.26
17123,287,10,9742.5
17124,794,9,784.62
17124,248,2,582.78
17124,1732,6,2102.88
17124,1100,8,251.92
17124,1451,9,7884.45
17125,433,3,1821.87
17125,1472,7,5426.61
17125,113,8,5274.88
17126,278,2,505.62
17127,1696,10,7584.1
17127,1835,1,403.68
17127,1811,1,952.53
17127,1184,9,4647.24
17127,1304,5,242.2
17128,357,7,6476.61
17128,745,10,3817.6
17129,1471,8,6626.4
17129,1822,8,7101.68
17130,1723,4,1816.96
17131,456,4,3709.68
17131,1507,6,1802.16
17131,726,3,320.25
17131,1764,4,2602.96
17132,1544,8,3339.44
17132,1524,5,4553.35
17132,933,1,948.88
17132,615,1,247.98
17132,688,5,4330.85
17133,515,6,2345.22
17133,1409,2,276.3
17133,1970,2,1323.58
17133,1645,1,295.21
17134,15,10,216.5
17134,283,8,4639.44
17134,892,5,1656.8
17134,792,2,1643.06
17135,802,2,1856.68
17135,352,7,892.22
17135,1752,8,7423.84
17136,515,9,3517.83
17136,1134,2,689.64
17136,962,3,407.31
17137,1087,6,360.96
17137,241,9,8592.93
17137,353,10,8686.2
17137,1608,6,4078.68
17138,359,5,729.85
17138,399,9,410.85
17139,1510,1,78.6
17140,203,10,2749.6
17140,1497,2,1474.8
17140,1973,5,108.55
17140,1900,8,883.6
17140,436,4,861.6
17141,1653,10,8764.8
17142,1254,8,6486.96
17142,1763,2,1584.34
17142,1705,10,7189.3
17142,1243,10,8524.6
17142,462,8,6613.2
17143,877,2,1477.3
17143,1273,6,5867.52
17143,276,4,3076.92
17143,1678,1,860.36
17144,27,10,8494.8
17144,427,10,5243.2
17145,1121,2,1570.94
17145,1037,1,142.16
17145,210,4,1734.68
17146,439,7,4498.41
17146,417,9,5066.37
17146,1907,4,858.76
17147,1251,3,640.29
17147,892,8,2650.88
17147,76,3,1571.04
17148,1222,8,5257.36
17148,396,2,1761.54
17148,1161,3,492.45
17148,1960,8,5147.92
17149,1740,2,223.38
17149,1990,9,4887.45
17150,1358,9,1454.13
17150,1681,7,2649.71
17151,168,7,1754.13
17151,653,2,1142.72
17151,1824,7,4191.32
17152,1130,10,2336.5
17152,1451,6,5256.3
17153,1304,4,193.76
17153,171,10,7971.7
17153,1801,10,472.5
17154,879,8,7123.52
17154,663,10,4130.8
17154,400,9,378.36
17155,1014,4,920.92
17155,1639,4,3011.48
17155,1418,2,880.48
17156,182,8,5336.0
17156,1911,4,545.2
17156,1522,9,437.85
17156,471,1,843.44
17156,448,4,2874.36
17157,640,7,1751.26
17157,185,4,1414.92
17157,1435,4,2348.44
17158,1130,8,1869.2
17158,1910,10,7291.3
17159,407,6,4021.02
17159,1712,3,1228.41
17159,516,6,5456.88
17159,37,9,3883.59
17160,922,5,3950.5
17160,664,10,7671.2
17161,879,2,1780.88
17162,366,5,853.9
17162,704,5,1217.65
17162,1399,8,6718.8
17162,1776,8,3371.12
17162,1179,9,3332.16
17163,1227,4,2013.88
17163,1940,1,262.74
17163,282,7,6594.21
17163,1266,9,2971.53
17163,812,8,6217.04
17164,1834,10,1182.2
17164,231,6,170.82
17164,33,3,2474.7
17164,1528,8,7791.84
17164,1076,9,5683.59
17165,705,9,6908.76
17166,795,5,680.65
17167,486,9,4844.88
17168,1550,10,6890.2
17168,833,9,1687.14
17168,1459,8,7214.8
17169,249,3,1626.9
17169,1706,5,451.45
17169,842,3,234.03
17170,1734,10,3067.5
17170,514,5,3261.3
17170,824,1,255.74
17170,285,8,1110.0
17171,1564,4,1224.68
17171,999,1,147.18
17171,1242,5,1825.3
17172,1722,4,3837.0
17173,460,3,2030.58
17173,182,4,2668.0
17174,332,4,3277.12
17174,952,5,738.55
17174,322,1,702.81
17175,710,10,8558.0
17176,943,8,1474.24
17176,1891,3,2624.25
17177,1127,3,626.4
17177,837,5,576.9
17178,566,7,1006.95
17178,1081,9,1616.58
17178,979,6,1855.74
17178,911,7,2416.05
17179,1881,1,493.34
17180,216,2,1473.88
17181,1806,7,2439.99
17181,913,9,7341.93
17181,366,5,853.9
17181,952,6,886.26
17182,1680,9,5535.72
17182,559,4,3656.92
17182,12,8,4010.0
17183,116,7,3787.98
17183,737,8,5083.36
17183,422,3,2191.56
17183,1230,1,647.99
17184,802,8,7426.72
17184,1398,4,2393.16
17184,1845,1,781.42
17184,426,9,7317.18
17185,1212,3,2696.4
17185,660,10,5467.2
17185,862,8,6159.84
17185,1783,8,2401.36
17185,735,6,4929.6
17186,673,10,9409.0
17186,843,7,1961.4
17186,23,10,4074.6
17186,490,8,7055.44
17186,282,7,6594.21
17187,462,1,826.65
17187,1046,7,1661.45
17187,561,5,858.1
17187,310,6,379.98
17187,607,6,535.44
17188,901,3,2120.85
17188,317,6,3151.14
17188,1986,4,1491.76
17189,1717,7,2758.28
17189,1103,9,2753.37
17189,1010,6,2009.28
17189,148,3,1446.48
17190,98,9,3518.01
17191,79,6,3758.64
17191,606,4,2200.64
17191,1218,6,4623.6
17191,1914,1,421.39
17192,1330,6,4959.9
17193,1514,6,5891.76
17193,635,9,2555.82
17193,1505,3,2496.75
17193,1332,5,1615.25
17193,760,5,4032.75
17194,675,6,3847.26
17194,1100,3,94.47
17194,1484,9,4439.97
17194,466,8,6215.76
17194,1146,1,769.9
17195,1526,5,3587.1
17195,1247,6,2371.44
17195,439,4,2570.52
17195,213,9,7176.6
17196,1067,2,1342.54
17196,926,6,5271.3
17197,554,9,4282.02
17197,38,2,1172.9
17197,584,4,320.68
17197,535,6,1362.84
17198,234,2,680.08
17198,1333,3,2544.75
17198,58,3,612.6
17198,1342,9,2457.27
17198,320,1,256.59
17199,1190,4,1497.56
17200,1408,3,2537.22
17200,630,8,163.92
17200,798,1,441.34
17200,1683,8,5861.76
17201,709,2,1146.9
17201,118,7,3243.1
17201,43,5,2873.35
17202,1713,6,2446.38
17203,1199,1,947.09
17203,426,6,4878.12
17204,1355,6,2848.86
17205,1576,4,659.64
17205,780,5,3603.85
17205,1852,9,1327.41
17206,1933,6,1315.02
17206,1383,1,690.61
17206,1386,6,1561.26
17207,1038,5,4658.95
17207,1359,4,1266.2
17208,295,6,5076.18
17209,593,8,6331.44
17209,744,7,5885.88
17209,1175,7,3118.15
17210,1807,8,5763.92
17210,1412,2,300.62
17211,1762,6,5668.08
17211,487,5,29.1
17212,567,7,4686.92
17212,159,5,150.2
17213,878,4,903.64
17214,778,7,3156.72
17214,454,6,688.5
17214,282,6,5652.18
17215,132,7,1071.63
17215,993,8,6256.72
17215,1045,5,740.6
17216,264,9,8358.21
17216,1549,5,781.7
17216,77,3,2872.77
17216,843,5,1401.0
17217,1361,9,361.89
17217,339,2,1494.64
17217,996,8,7691.36
17217,634,3,2017.59
17217,111,8,4101.6
17218,886,6,2692.74
17218,1183,7,2361.45
17218,1469,4,3491.12
17218,1588,4,3470.84
17218,1608,4,2719.12
17219,96,10,2997.4
17219,710,7,5990.6
17220,368,2,1902.0
17220,1862,6,3501.12
17221,178,10,6589.2
17221,1516,10,3038.9
17221,1361,7,281.47
17222,884,2,1436.78
