OrderID,CustomerID,OrderDate,Status
15912,3123,2023-10-21,Cancelled
15913,2967,2024-03-14,Pending
15914,3762,2024-03-01,Shipped
15915,79,2025-08-27,Cancelled
15916,3644,2025-05-05,Cancelled
15917,1399,2024-07-13,Shipped
15918,3260,2025-04-23,Delivered
15919,3029,2024-03-30,Delivered
15920,3583,2025-02-17,Cancelled
15921,3292,2025-03-05,Shipped
15922,1524,2025-02-08,Pending
15923,4740,2024-06-21,Pending
15924,4436,2024-07-09,Delivered
15925,2931,2025-06-26,Cancelled
15926,3134,2025-02-23,Cancelled
15927,2225,2024-03-16,Pending
15928,1314,2025-04-22,Delivered
15929,2545,2023-12-30,Cancelled
15930,1120,2025-03-20,Shipped
15931,4340,2025-08-05,Delivered
15932,3655,2024-04-17,Cancelled
15933,4541,2025-03-21,Shipped
15934,2340,2025-03-14,Cancelled
15935,3339,2024-06-16,Pending
15936,4541,2025-05-19,Shipped
15937,2412,2024-12-22,Cancelled
15938,3214,2024-02-26,Cancelled
15939,3012,2024-06-20,Delivered
15940,2116,2025-05-11,Cancelled
15941,1540,2024-09-15,Cancelled
15942,4389,2024-11-23,Cancelled
15943,1839,2024-11-07,Delivered
15944,944,2024-10-04,Delivered
15945,4298,2024-02-22,Shipped
15946,395,2024-05-04,Shipped
15947,685,2024-01-08,Cancelled
15948,1673,2024-04-30,Pending
15949,4840,2024-08-26,Shipped
15950,3775,2024-03-31,Pending
15951,244,2024-02-12,Cancelled
15952,703,2024-04-27,Cancelled
15953,3690,2023-12-11,Pending
15954,4818,2025-04-11,Delivered
15955,2818,2025-07-27,Cancelled
15956,1741,2023-11-11,Delivered
15957,4281,2024-03-22,Delivered
15958,1935,2025-01-18,Cancelled
15959,1062,2023-09-13,Delivered
15960,1833,2025-07-03,Cancelled
15961,3132,2024-11-01,Cancelled
15962,4263,2024-04-16,Cancelled
15963,4793,2024-09-21,Cancelled
15964,350,2024-06-07,Cancelled
15965,887,2025-02-26,Pending
15966,1024,2025-06-07,Pending
15967,2163,2024-05-07,Delivered
15968,849,2024-09-01,Shipped
15969,168,2024-11-10,Pending
15970,3159,2024-09-01,Delivered
15971,2340,2025-06-01,Shipped
15972,3112,2025-03-21,Delivered
15973,4880,2023-09-30,Shipped
15974,4734,2025-05-23,Shipped
15975,1101,2024-01-30,Delivered
15976,4633,2025-02-07,Shipped
15977,2245,2024-09-05,Shipped
15978,4622,2024-03-07,Cancelled
15979,3649,2024-12-13,Cancelled
15980,2984,2025-05-13,Cancelled
15981,3841,2024-07-03,Cancelled
15982,4177,2024-11-11,Pending
15983,1592,2025-07-08,Cancelled
15984,4160,2024-08-25,Delivered
15985,4571,2023-12-01,Shipped
15986,3615,2024-07-19,Shipped
15987,4921,2024-11-06,Shipped
15988,4217,2025-05-02,Shipped
15989,646,2025-01-12,Shipped
15990,4365,2025-01-11,Cancelled
15991,524,2025-06-07,Delivered
15992,992,2024-12-25,Pending
15993,2532,2024-09-22,Pending
15994,3544,2025-04-12,Delivered
15995,4023,2024-04-02,Cancelled
15996,925,2024-06-29,Pending
15997,3144,2025-08-25,Pending
15998,3159,2024-05-13,Cancelled
15999,2921,2024-02-22,Shipped
16000,363,2024-01-26,Cancelled
16001,2821,2024-08-09,Pending
16002,2256,2024-08-31,Delivered
16003,2943,2025-06-03,Shipped
16004,1832,2023-10-05,Delivered
16005,2517,2025-01-24,Pending
16006,3229,2025-07-12,Shipped
16007,2220,2025-02-01,Cancelled
16008,1608,2024-09-04,Shipped
16009,4881,2024-08-01,Delivered
16010,2039,2024-08-11,Pending
16011,3838,2024-05-23,Delivered
16012,575,2024-09-06,Shipped
16013,4755,2024-05-05,Delivered
16014,1561,2024-03-15,Shipped
16015,4104,2024-06-22,Shipped
16016,4942,2025-08-09,Delivered
16017,2174,2024-06-18,Pending
16018,1854,2025-08-27,Cancelled
16019,2850,2024-09-14,Cancelled
16020,590,2025-03-09,Delivered
16021,3127,2024-07-25,Cancelled
16022,2935,2024-01-29,Delivered
16023,1772,2023-09-27,Cancelled
16024,1346,2025-05-21,Delivered
16025,3574,2024-09-22,Shipped
16026,2442,2024-09-04,Pending
16027,1209,2024-06-03,Cancelled
16028,1234,2024-06-03,Pending
16029,4032,2024-09-12,Pending
16030,4008,2024-06-10,Pending
16031,3689,2024-08-11,Pending
16032,1480,2025-04-30,Cancelled
16033,2452,2025-03-22,Shipped
16034,3555,2024-08-14,Delivered
16035,1580,2025-04-27,Pending
16036,206,2025-05-29,Shipped
16037,3306,2025-09-08,Pending
16038,3268,2025-07-07,Delivered
16039,328,2024-02-04,Shipped
16040,2458,2024-10-28,Cancelled
16041,1545,2024-08-30,Cancelled
16042,4475,2023-10-17,Cancelled
16043,4020,2023-12-14,Shipped
16044,4510,2025-07-06,Delivered
16045,382,2025-02-14,Shipped
16046,645,2024-01-28,Pending
16047,4595,2023-12-09,Shipped
16048,1645,2025-03-09,Cancelled
16049,1145,2024-08-04,Cancelled
16050,1756,2024-08-05,Cancelled
16051,3692,2024-04-05,Shipped
16052,3546,2024-11-12,Pending
16053,1086,2024-09-07,Pending
16054,4622,2024-03-10,Shipped
16055,4792,2024-07-23,Cancelled
16056,2922,2024-04-28,Shipped
16057,362,2024-09-06,Delivered
16058,4970,2024-12-18,Pending
16059,1549,2024-05-11,Pending
16060,1988,2023-12-26,Shipped
16061,3852,2024-08-14,Shipped
16062,4641,2025-02-01,Shipped
16063,509,2025-03-05,Pending
16064,4575,2024-05-05,Cancelled
16065,720,2025-07-10,Delivered
16066,2534,2024-05-09,Pending
16067,1888,2025-06-13,Pending
16068,4095,2024-05-05,Shipped
16069,2570,2025-02-12,Pending
16070,458,2025-02-23,Pending
16071,3424,2024-09-07,Shipped
16072,2680,2025-03-31,Pending
16073,4493,2025-02-14,Shipped
16074,4146,2023-11-03,Shipped
16075,3933,2024-12-07,Cancelled
16076,1443,2025-09-09,Pending
16077,4620,2024-06-09,Delivered
16078,2374,2025-03-31,Delivered
16079,583,2024-12-30,Shipped
16080,238,2023-10-09,Pending
16081,1197,2024-02-09,Pending
16082,1166,2025-03-23,Delivered
16083,3703,2024-03-19,Delivered
16084,2593,2025-04-09,Delivered
16085,1913,2024-11-19,Delivered
16086,4703,2025-04-28,Delivered
16087,3430,2024-08-06,Shipped
16088,4673,2025-05-12,Cancelled
16089,694,2025-02-09,Shipped
16090,2018,2024-07-09,Pending
16091,839,2024-05-01,Shipped
16092,3978,2023-12-13,Shipped
16093,2165,2025-02-20,Shipped
16094,2454,2024-08-17,Shipped
16095,1926,2025-04-05,Pending
16096,355,2024-02-04,Shipped
16097,1252,2024-05-19,Shipped
16098,276,2024-10-26,Delivered
16099,568,2024-09-11,Cancelled
16100,2479,2025-08-12,Delivered
16101,558,2024-06-01,Cancelled
16102,1317,2024-01-20,Cancelled
16103,3845,2025-06-15,Cancelled
16104,2855,2025-06-01,Shipped
16105,2141,2024-08-10,Pending
16106,2308,2024-02-02,Shipped
16107,4326,2024-03-30,Cancelled
16108,1286,2024-06-14,Shipped
16109,1665,2024-11-13,Cancelled
16110,4013,2025-06-15,Pending
16111,4227,2024-10-23,Delivered
16112,270,2025-03-14,Delivered
16113,3375,2025-04-12,Delivered
16114,2925,2024-02-28,Pending
16115,1583,2024-11-28,Shipped
16116,1909,2024-12-11,Pending
16117,2718,2025-02-23,Pending
16118,543,2024-03-25,Shipped
16119,1138,2025-04-28,Pending
16120,3090,2025-04-15,Shipped
16121,2889,2025-05-20,Shipped
16122,2517,2025-04-29,Delivered
16123,3176,2025-04-03,Cancelled
16124,438,2024-04-10,Cancelled
16125,1594,2023-11-18,Cancelled
16126,725,2024-10-18,Delivered
16127,526,2025-01-19,Pending
16128,1693,2024-11-02,Cancelled
16129,2960,2025-08-02,Cancelled
16130,1229,2023-12-05,Shipped
16131,1253,2024-02-09,Delivered
16132,4861,2025-05-07,Shipped
16133,2829,2024-02-15,Cancelled
16134,141,2024-01-21,Shipped
16135,4260,2024-05-14,Cancelled
16136,4269,2024-03-21,Shipped
16137,1982,2025-04-16,Pending
16138,4664,2025-03-02,Cancelled
16139,1082,2024-06-25,Shipped
16140,49,2025-02-21,Delivered
16141,4767,2024-12-01,Shipped
16142,607,2024-03-03,Pending
16143,4837,2025-03-24,Pending
16144,3422,2025-04-16,Cancelled
16145,1072,2023-10-06,Cancelled
16146,2084,2023-11-12,Delivered
16147,2355,2024-01-02,Pending
16148,4095,2024-04-25,Delivered
16149,4851,2024-12-06,Delivered
16150,4022,2023-09-15,Shipped
16151,3846,2024-01-17,Delivered
16152,4007,2024-10-26,Delivered
16153,1113,2025-08-05,Delivered
16154,2835,2025-01-17,Delivered
16155,3317,2025-06-10,Cancelled
16156,4522,2024-11-16,Delivered
16157,4892,2024-05-30,Pending
16158,4773,2024-02-13,Delivered
16159,4880,2023-09-24,Shipped
16160,4529,2024-11-29,Shipped
16161,207,2024-04-25,Delivered
16162,1298,2025-07-23,Shipped
16163,1851,2024-07-09,Cancelled
16164,4340,2024-02-16,Delivered
16165,4815,2024-02-14,Shipped
16166,3850,2025-01-20,Shipped
16167,3862,2024-10-27,Delivered
16168,704,2025-04-15,Cancelled
16169,354,2024-05-17,Pending
16170,2024,2024-03-24,Delivered
16171,221,2024-07-09,Cancelled
16172,4729,2025-02-07,Cancelled
16173,822,2024-03-11,Pending
16174,3778,2025-04-28,Pending
16175,2724,2024-08-23,Cancelled
16176,903,2024-07-30,Delivered
16177,535,2024-04-19,Pending
16178,3276,2024-08-06,Shipped
16179,3686,2025-04-10,Cancelled
16180,1038,2023-11-11,Pending
16181,4572,2025-05-23,Cancelled
16182,2637,2024-07-23,Shipped
16183,2199,2024-05-07,Shipped
16184,1116,2025-07-26,Cancelled
16185,58,2025-01-21,Shipped
16186,2818,2024-11-03,Shipped
16187,4553,2025-04-17,Pending
16188,3648,2025-02-06,Delivered
16189,2217,2025-05-21,Delivered
16190,3786,2023-12-30,Shipped
16191,465,2024-04-15,Pending
16192,4689,2024-05-23,Cancelled
16193,3410,2024-08-27,Delivered
16194,3064,2025-08-24,Delivered
16195,2339,2024-07-13,Pending
16196,516,2024-02-20,Pending
16197,4971,2024-07-08,Delivered
16198,2452,2025-07-10,Cancelled
16199,4508,2025-08-18,Cancelled
16200,2179,2024-03-15,Pending
16201,4133,2025-06-06,Pending
16202,1602,2023-12-16,Shipped
16203,4469,2024-06-29,Shipped
16204,343,2025-03-27,Shipped
16205,3840,2025-07-01,Delivered
16206,1840,2025-01-25,Delivered
16207,1787,2024-06-11,Pending
16208,3474,2024-06-03,Pending
16209,2522,2025-05-18,Shipped
16210,3629,2024-01-01,Shipped
16211,4157,2024-05-29,Cancelled
16212,526,2024-02-14,Cancelled
16213,280,2024-05-19,Delivered
16214,528,2024-12-07,Pending
16215,1502,2025-02-28,Delivered
16216,3251,2024-07-20,Pending
16217,2467,2024-09-16,Cancelled
16218,410,2024-05-17,Pending
16219,3058,2024-10-29,Pending
16220,4280,2024-11-05,Delivered
16221,4390,2024-03-29,Delivered
16222,1424,2024-05-18,Shipped
16223,3370,2024-10-04,Delivered
16224,87,2024-12-01,Delivered
16225,4249,2025-05-14,Delivered
16226,3418,2024-09-06,Shipped
16227,1542,2025-03-07,Cancelled
16228,638,2025-03-22,Delivered
16229,3137,2025-07-27,Pending
16230,3881,2024-01-08,Pending
16231,3655,2025-01-21,Delivered
16232,513,2025-06-12,Pending
16233,471,2025-06-28,Delivered
16234,2475,2024-08-14,Cancelled
16235,4735,2025-06-28,Cancelled
16236,4310,2025-03-03,Shipped
16237,1276,2025-07-23,Cancelled
16238,2944,2025-02-17,Shipped
16239,2314,2025-02-22,Delivered
16240,1820,2024-07-21,Cancelled
16241,357,2024-11-13,Delivered
16242,3060,2024-01-30,Pending
16243,109,2025-03-27,Delivered
16244,99,2025-06-26,Delivered
16245,3771,2023-09-17,Shipped
16246,179,2024-04-29,Shipped
16247,4326,2023-09-27,Delivered
16248,1133,2024-10-17,Pending
16249,3095,2024-10-03,Delivered
16250,2683,2024-08-17,Shipped
16251,1669,2025-06-03,Delivered
16252,4007,2024-01-17,Cancelled
16253,2461,2024-11-21,Pending
16254,984,2024-09-05,Delivered
16255,3883,2024-01-05,Delivered
16256,4402,2024-09-16,Cancelled
16257,4156,2024-08-13,Pending
16258,174,2025-02-06,Delivered
16259,3079,2025-05-15,Cancelled
16260,3490,2024-11-18,Pending
16261,1997,2023-09-16,Cancelled
16262,2178,2025-03-12,Pending
16263,1549,2023-12-29,Shipped
16264,1209,2025-06-02,Pending
16265,2827,2024-11-17,Pending
16266,3574,2023-10-28,Cancelled
16267,1268,2024-08-20,Shipped
16268,2962,2024-04-30,Delivered
16269,4430,2023-10-17,Delivered
16270,1797,2024-07-09,Pending
16271,79,2023-11-25,Pending
16272,1643,2025-01-29,Delivered
16273,3380,2024-08-15,Shipped
16274,1447,2024-04-05,Shipped
16275,2342,2023-12-02,Delivered
16276,2960,2024-05-12,Cancelled
16277,3202,2023-11-05,Cancelled
16278,2194,2024-12-16,Cancelled
16279,4083,2023-10-10,Cancelled
16280,1108,2024-09-02,Pending
16281,751,2025-06-02,Shipped
16282,4047,2025-01-16,Cancelled
16283,2980,2024-03-17,Delivered
16284,3486,2025-05-05,Shipped
16285,1426,2025-07-22,Delivered
16286,4040,2025-03-05,Delivered
16287,2916,2024-06-04,Cancelled
16288,541,2025-03-02,Cancelled
16289,3319,2024-02-14,Delivered
16290,253,2025-02-20,Cancelled
16291,3840,2024-08-29,Shipped
16292,4380,2025-07-16,Cancelled
16293,1543,2024-11-14,Cancelled
16294,776,2024-12-13,Delivered
16295,323,2024-12-07,Shipped
16296,2542,2024-02-23,Pending
16297,329,2025-05-19,Shipped
16298,2591,2025-02-26,Pending
16299,3074,2024-08-04,Delivered
16300,4724,2025-06-13,Shipped
16301,3290,2024-11-14,Shipped
16302,565,2024-09-29,Cancelled
16303,3132,2025-04-10,Delivered
16304,1542,2024-04-14,Cancelled
16305,4101,2023-09-13,Shipped
16306,2445,2024-09-22,Cancelled
16307,1000,2025-03-17,Pending
16308,3296,2024-09-03,Pending
16309,778,2023-11-25,Cancelled
16310,4886,2024-09-20,Pending
16311,4498,2024-07-27,Cancelled
16312,3319,2024-08-21,Pending
16313,4276,2024-06-09,Pending
16314,3656,2024-07-31,Cancelled
16315,3189,2024-04-24,Delivered
16316,3018,2024-12-16,Cancelled
16317,3664,2025-06-14,Pending
16318,309,2024-10-15,Cancelled
16319,2738,2024-06-21,Shipped
16320,999,2023-11-24,Pending
16321,3836,2024-03-17,Cancelled
16322,1635,2025-01-23,Cancelled
16323,4189,2025-02-11,Pending
16324,1844,2025-04-27,Pending
16325,264,2024-03-31,Delivered
16326,1572,2023-10-30,Cancelled
16327,1091,2024-04-11,Shipped
16328,4422,2023-10-27,Cancelled
16329,1774,2023-10-28,Pending
16330,1395,2024-02-08,Cancelled
16331,4542,2025-05-01,Shipped
16332,721,2024-01-14,Shipped
16333,2429,2024-11-07,Cancelled
16334,2233,2025-07-21,Pending
16335,4044,2024-10-12,Shipped
16336,1583,2025-08-12,Pending
16337,1239,2025-04-27,Pending
16338,2704,2025-01-14,Shipped
16339,919,2025-07-03,Pending
16340,1413,2024-07-25,Cancelled
16341,1299,2025-07-27,Shipped
16342,2199,2023-10-04,Shipped
16343,3024,2025-07-29,Shipped
16344,3519,2025-01-10,Cancelled
16345,896,2024-02-29,Delivered
16346,720,2025-08-28,Shipped
16347,838,2025-01-15,Delivered
16348,2913,2024-08-22,Pending
16349,3281,2024-08-06,Cancelled
16350,642,2023-12-25,Shipped
16351,2153,2024-08-03,Pending
16352,1182,2024-08-27,Delivered
16353,772,2024-07-14,Pending
16354,3078,2024-05-01,Shipped
16355,14,2023-09-17,Pending
16356,3099,2024-06-26,Cancelled
16357,3417,2023-10-15,Delivered
16358,909,2024-06-23,Cancelled
16359,1527,2025-08-22,Delivered
16360,917,2024-11-12,Cancelled
16361,4795,2024-01-04,Shipped
16362,4632,2023-11-23,Delivered
16363,3542,2024-05-23,Delivered
16364,1726,2023-09-21,Delivered
16365,2522,2024-12-29,Shipped
16366,4355,2024-04-08,Shipped
16367,3273,2025-07-02,Delivered
16368,3016,2024-02-11,Delivered
16369,4043,2024-03-09,Pending
16370,2588,2024-06-15,Delivered
16371,1255,2025-07-10,Shipped
16372,159,2024-01-20,Shipped
16373,2679,2024-02-16,Delivered
16374,1643,2025-08-08,Pending
16375,2247,2025-08-27,Cancelled
16376,1274,2024-10-08,Delivered
16377,2836,2024-01-12,Delivered
16378,2162,2024-08-22,Delivered
16379,4032,2024-08-06,Delivered
16380,4086,2024-02-17,Cancelled
16381,1579,2024-08-11,Cancelled
16382,568,2025-02-02,Cancelled
16383,4543,2024-02-03,Pending
16384,3258,2024-01-31,Cancelled
16385,3543,2025-01-05,Delivered
16386,668,2024-07-17,Pending
16387,3735,2024-04-06,Cancelled
16388,3718,2024-12-27,Delivered
16389,1763,2023-10-19,Shipped
16390,3980,2025-05-22,Delivered
16391,4478,2024-12-05,Delivered
16392,4586,2024-03-14,Cancelled
16393,4232,2023-11-08,Pending
16394,177,2024-10-26,Pending
16395,3201,2024-11-18,Delivered
16396,1080,2025-06-07,Pending
16397,2311,2024-12-18,Shipped
16398,1989,2024-02-15,Delivered
16399,4618,2023-10-05,Delivered
16400,4723,2025-08-03,Shipped
16401,4622,2023-12-08,Shipped
16402,939,2023-12-12,Cancelled
16403,1390,2024-11-09,Cancelled
16404,137,2024-08-30,Pending
16405,37,2024-12-18,Delivered
16406,1435,2025-03-06,Delivered
16407,4702,2024-08-16,Delivered
16408,3921,2024-07-15,Pending
16409,1733,2025-09-10,Pending
16410,4116,2024-07-09,Pending
16411,2497,2023-11-20,Delivered
16412,511,2025-08-12,Cancelled
16413,4769,2024-01-28,Cancelled
16414,1911,2025-01-21,Cancelled
16415,2181,2024-09-08,Pending
16416,1675,2025-07-11,Delivered
16417,149,2024-04-30,Cancelled
16418,2490,2024-06-18,Cancelled
16419,5,2024-02-07,Pending
16420,591,2025-07-06,Delivered
16421,4672,2024-07-01,Cancelled
16422,3869,2024-09-09,Delivered
16423,956,2025-01-03,Shipped
16424,1993,2025-04-01,Shipped
16425,4180,2025-08-24,Shipped
16426,2798,2023-10-08,Delivered
16427,4451,2025-04-02,Pending
16428,632,2025-09-05,Cancelled
16429,2616,2024-07-14,Cancelled
16430,3495,2024-08-30,Pending
16431,284,2023-12-12,Delivered
16432,3789,2024-04-25,Delivered
16433,4118,2024-11-09,Delivered
16434,2299,2024-06-29,Pending
16435,4109,2025-09-06,Shipped
16436,281,2025-02-01,Delivered
16437,850,2024-09-24,Shipped
16438,1422,2024-08-26,Pending
16439,1006,2024-08-20,Pending
16440,2344,2025-01-04,Delivered
16441,4337,2024-09-07,Pending
16442,4122,2025-02-10,Shipped
16443,16,2024-04-02,Delivered
16444,3925,2025-03-03,Shipped
16445,3769,2024-12-25,Delivered
16446,949,2025-07-30,Pending
16447,2441,2025-07-18,Pending
16448,4777,2025-03-16,Pending
16449,4949,2025-09-02,Pending
16450,1284,2025-01-04,Pending
16451,1492,2024-01-20,Pending
16452,4546,2023-11-27,Shipped
16453,272,2025-04-27,Shipped
16454,376,2023-12-17,Pending
16455,85,2025-05-31,Pending
16456,2178,2025-09-05,Delivered
16457,2482,2025-06-28,Cancelled
16458,2465,2025-08-02,Pending
16459,4832,2023-12-10,Delivered
16460,2289,2025-03-20,Delivered
16461,4148,2024-04-11,Shipped
16462,983,2024-11-30,Cancelled
16463,4910,2024-03-17,Pending
16464,4413,2025-02-14,Shipped
16465,1365,2023-11-05,Cancelled
16466,3239,2025-04-15,Pending
16467,4311,2025-04-16,Cancelled
16468,2654,2024-12-19,Cancelled
16469,4017,2024-08-30,Delivered
16470,33,2024-03-15,Cancelled
16471,1001,2024-03-04,Delivered
16472,2623,2024-05-09,Delivered
16473,2766,2025-08-07,Pending
16474,4664,2025-01-09,Delivered
16475,2010,2025-02-24,Delivered
16476,4229,2023-09-29,Shipped
16477,621,2024-07-07,Shipped
16478,3437,2023-12-08,Cancelled
16479,1459,2025-04-18,Delivered
16480,1615,2023-10-30,Delivered
16481,967,2023-11-05,Shipped
16482,3150,2024-04-19,Cancelled
16483,925,2024-08-11,Pending
16484,3799,2024-06-26,Pending
16485,1554,2023-12-27,Delivered
16486,3475,2024-11-02,Pending
16487,4359,2024-03-01,Pending
16488,961,2024-02-08,Cancelled
16489,863,2024-03-19,Cancelled
16490,4259,2025-03-19,Cancelled
16491,3227,2025-02-27,Pending
16492,2824,2023-11-22,Pending
16493,3581,2023-11-12,Cancelled
16494,116,2024-10-01,Cancelled
16495,4972,2024-09-27,Pending
16496,393,2025-08-28,Delivered
16497,1977,2025-06-10,Pending
16498,4333,2025-08-08,Cancelled
16499,4736,2024-04-20,Cancelled
16500,1815,2024-11-21,Delivered
16501,2632,2023-11-15,Delivered
16502,1904,2023-12-13,Cancelled
16503,3936,2025-08-26,Delivered
16504,2701,2023-10-28,Delivered
16505,3812,2024-09-23,Shipped
16506,1750,2025-05-04,Shipped
16507,2443,2025-06-25,Delivered
16508,4117,2025-04-13,Pending
16509,3701,2025-08-17,Cancelled
16510,2818,2025-05-14,Pending
16511,1195,2023-09-16,Pending
16512,191,2025-06-10,Delivered
16513,294,2024-08-12,Cancelled
16514,2080,2024-01-04,Cancelled
16515,4919,2025-08-03,Delivered
16516,1022,2024-10-03,Pending
16517,1033,2025-05-17,Cancelled
16518,3009,2024-08-13,Pending
16519,4352,2025-05-30,Shipped
16520,4203,2024-08-26,Delivered
16521,4174,2025-05-18,Pending
16522,3604,2025-01-16,Cancelled
16523,3001,2025-01-17,Delivered
16524,343,2024-10-29,Shipped
16525,347,2024-12-10,Pending
16526,353,2024-04-08,Cancelled
16527,2187,2025-07-14,Pending
16528,2905,2023-11-19,Delivered
16529,1930,2025-06-03,Cancelled
16530,819,2024-10-15,Pending
16531,154,2023-09-23,Shipped
16532,4483,2025-06-06,Pending
16533,779,2024-11-27,Delivered
16534,3826,2024-08-12,Cancelled
16535,929,2024-09-01,Pending
16536,812,2024-11-26,Delivered
16537,4911,2024-05-05,Cancelled
16538,1626,2023-10-29,Cancelled
16539,3008,2024-07-07,Delivered
16540,2400,2024-01-18,Delivered
16541,1241,2024-02-21,Delivered
16542,4582,2024-04-24,Shipped
16543,2733,2025-07-21,Cancelled
16544,3281,2024-11-18,Shipped
16545,3288,2025-06-14,Delivered
16546,351,2024-10-14,Pending
16547,4175,2024-06-01,Shipped
16548,3579,2024-05-30,Pending
16549,1395,2025-03-26,Cancelled
16550,2672,2025-07-27,Delivered
16551,4876,2024-02-02,Shipped
16552,3330,2023-09-25,Cancelled
16553,75,2024-01-23,Delivered
16554,2837,2025-04-20,Cancelled
16555,3850,2024-09-10,Cancelled
16556,2028,2024-07-22,Cancelled
16557,3075,2023-11-29,Shipped
16558,946,2023-09-27,Pending
16559,2352,2024-12-31,Delivered
16560,4161,2024-09-14,Cancelled
16561,1976,2024-05-06,Shipped
16562,228,2025-01-28,Delivered
16563,1158,2025-07-10,Cancelled
16564,3452,2024-04-20,Delivered
16565,2040,2024-09-23,Shipped
16566,287,2024-06-20,Cancelled
16567,2242,2023-10-09,Pending
16568,3972,2025-07-16,Delivered
16569,1566,2025-04-12,Shipped
16570,1816,2024-02-15,Pending
16571,3526,2025-04-09,Delivered
16572,884,2023-12-12,Delivered
16573,1968,2024-04-07,Cancelled
16574,1853,2024-10-04,Delivered
16575,1941,2025-03-22,Pending
16576,1547,2024-07-30,Shipped
16577,3091,2025-02-16,Delivered
16578,1951,2025-08-19,Shipped
16579,4683,2024-12-06,Delivered
16580,1785,2024-04-07,Pending
16581,4383,2024-11-18,Pending
16582,2034,2024-02-10,Cancelled
16583,303,2024-07-30,Shipped
16584,2110,2024-11-30,Shipped
16585,2386,2025-04-21,Shipped
16586,3977,2024-10-27,Delivered
16587,2409,2023-12-30,Pending
16588,4074,2024-07-18,Cancelled
16589,411,2025-09-12,Cancelled
16590,4691,2025-05-15,Pending
16591,4127,2024-11-30,Cancelled
16592,3100,2024-05-08,Pending
16593,3006,2024-09-15,Delivered
16594,2447,2024-11-17,Pending
16595,4768,2024-06-26,Pending
16596,2864,2025-08-01,Cancelled
16597,1206,2025-08-03,Delivered
16598,2415,2025-02-22,Delivered
16599,3571,2025-04-04,Delivered
16600,1999,2025-01-06,Pending
16601,4737,2023-12-08,Cancelled
16602,675,2024-03-08,Cancelled
16603,3331,2024-04-30,Cancelled
16604,3842,2024-02-25,Shipped
16605,507,2024-03-15,Pending
16606,797,2025-06-21,Cancelled
16607,509,2024-02-27,Shipped
16608,4805,2025-05-11,Shipped
16609,4673,2024-05-11,Shipped
16610,1754,2025-07-20,Pending
16611,3966,2024-08-18,Shipped
16612,34,2023-10-13,Shipped
16613,3558,2025-02-08,Delivered
16614,4115,2024-10-27,Cancelled
16615,224,2024-11-11,Delivered
16616,3290,2025-03-11,Delivered
16617,4383,2025-04-06,Pending
16618,3574,2025-03-10,Pending
16619,4920,2025-05-03,Pending
16620,2178,2024-06-08,Pending
16621,2712,2024-09-13,Delivered
16622,1439,2024-08-11,Pending
16623,3470,2025-03-26,Delivered
16624,4250,2024-01-03,Cancelled
16625,3387,2023-12-23,Pending
16626,3777,2024-08-03,Shipped
16627,1349,2024-01-31,Cancelled
16628,1171,2024-10-02,Delivered
16629,1138,2024-04-15,Shipped
16630,95,2024-03-19,Shipped
16631,1628,2024-04-14,Shipped
16632,2994,2024-06-17,Delivered
16633,1228,2023-11-07,Shipped
16634,974,2023-12-24,Shipped
16635,4572,2024-12-14,Cancelled
16636,4428,2024-10-15,Shipped
16637,3414,2024-04-07,Delivered
16638,4728,2023-10-05,Delivered
16639,161,2024-05-20,Shipped
16640,1014,2024-05-02,Shipped
16641,3364,2025-02-11,Cancelled
16642,4857,2023-12-15,Cancelled
16643,3809,2024-01-14,Cancelled
16644,4543,2024-02-22,Delivered
16645,235,2023-12-17,Delivered
16646,3518,2023-09-23,Delivered
16647,2193,2023-11-18,Delivered
16648,693,2025-06-08,Delivered
16649,622,2024-03-26,Cancelled
16650,2492,2025-05-25,Delivered
16651,3060,2025-08-05,Cancelled
16652,1610,2024-02-28,Cancelled
16653,1884,2024-11-10,Shipped
16654,813,2023-11-07,Pending
16655,997,2024-09-04,Pending
16656,2005,2024-09-28,Pending
16657,3372,2025-06-29,Delivered
16658,3324,2025-07-20,Pending
16659,1861,2024-06-19,Cancelled
16660,2246,2025-01-06,Delivered
16661,1631,2025-06-25,Cancelled
16662,935,2025-06-11,Shipped
16663,1321,2025-02-13,Shipped
16664,931,2025-01-31,Cancelled
16665,1781,2024-03-27,Cancelled
16666,1107,2025-01-30,Cancelled
16667,6,2023-10-02,Pending
16668,3317,2025-07-01,Pending
16669,3202,2024-07-30,Cancelled
16670,324,2023-10-09,Cancelled
16671,3751,2024-12-25,Cancelled
16672,3182,2024-08-02,Cancelled
16673,2804,2025-08-10,Pending
16674,2795,2025-06-03,Shipped
16675,2895,2023-12-06,Delivered
16676,4878,2024-01-19,Delivered
16677,75,2024-06-20,Delivered
16678,840,2025-03-03,Cancelled
16679,4097,2023-12-24,Shipped
16680,4667,2024-07-16,Cancelled
16681,2560,2024-08-03,Pending
16682,4551,2025-02-26,Cancelled
16683,4389,2025-05-12,Delivered
16684,2344,2023-10-05,Pending
16685,3575,2024-01-13,Shipped
16686,3514,2025-04-22,Shipped
16687,125,2024-10-02,Cancelled
16688,3627,2025-07-28,Cancelled
16689,3599,2023-09-30,Shipped
16690,487,2025-06-30,Cancelled
16691,3908,2025-03-15,Delivered
16692,3559,2025-09-01,Pending
16693,19,2023-09-20,Pending
16694,4297,2024-10-04,Pending
16695,2030,2024-02-21,Delivered
